volume,vw,open,close,high,low,date,n
22643.0,227.3898,227.35,227.3524,227.44,227.31,2024-07-08 12:50:00,326
23144.0,227.4158,227.41,227.48,227.48,227.4,2024-07-08 12:55:00,408
18279.0,227.405,227.48,227.39,227.48,227.36,2024-07-08 13:00:00,475
22291.0,227.3436,226.34,227.29,227.44,226.34,2024-07-08 13:05:00,611
16816.0,227.273,227.252,227.3296,227.35,227.2,2024-07-08 13:10:00,620
46050.0,227.3661,227.3207,227.45,227.47,227.32,2024-07-08 13:15:00,621
21623.0,227.4473,227.44,227.48,227.48,227.401,2024-07-08 13:20:00,566
86893.0,227.2539,227.46,227.07,227.5,227.04,2024-07-08 13:25:00,1505
2572056.0,226.8935,227.09,226.84,227.35,226.47,2024-07-08 13:30:00,37193
2674615.0,225.2841,226.85,224.64,227.01,224.22,2024-07-08 13:35:00,30896
1731231.0,224.6768,224.626,224.27,225.17,224.05,2024-07-08 13:40:00,20989
1269318.0,224.0256,224.25,223.88,224.3,223.81,2024-07-08 13:45:00,16390
1245248.0,223.9299,223.8844,223.82,224.4842,223.4,2024-07-08 13:50:00,15727
885841.0,223.6722,223.8,223.67,224.03,223.41,2024-07-08 13:55:00,11446
850475.0,223.7248,223.67,224.1898,224.22,223.25,2024-07-08 14:00:00,13730
918044.0,224.2952,224.18,224.47,224.55,224.08,2024-07-08 14:05:00,13635
826465.0,224.5892,224.47,224.6999,224.77,224.4309,2024-07-08 14:10:00,11901
703303.0,224.5722,224.69,224.54,224.7499,224.4124,2024-07-08 14:15:00,9778
960794.0,224.6554,224.54,225.07,225.11,224.31,2024-07-08 14:20:00,11421
633310.0,225.1304,225.0635,225.2,225.39,224.73,2024-07-08 14:25:00,9015
673680.0,225.2538,225.1998,225.24,225.52,224.9101,2024-07-08 14:30:00,8867
823820.0,225.5259,225.24,225.68,225.82,225.22,2024-07-08 14:35:00,10457
534501.0,225.5666,225.6452,225.2,225.76,225.2,2024-07-08 14:40:00,17751
642916.0,225.0234,225.19,225.17,225.27,224.7832,2024-07-08 14:45:00,20340
588813.0,225.193,225.1699,225.342,225.44,224.88,2024-07-08 14:50:00,17271
562497.0,225.2548,225.3438,225.42,225.46,225.03,2024-07-08 14:55:00,15543
858094.0,225.7771,225.43,226.01,226.14,225.4001,2024-07-08 15:00:00,17262
743247.0,226.071,226.0029,226.33,226.41,225.75,2024-07-08 15:05:00,15697
814129.0,226.2863,226.3299,226.25,226.53,226.0701,2024-07-08 15:10:00,17969
541783.0,226.2799,226.25,226.4803,226.49,226.15,2024-07-08 15:15:00,14713
899039.0,226.643,226.49,226.76,226.81,226.37,2024-07-08 15:20:00,20112
467060.0,226.5643,226.76,226.51,226.79,226.41,2024-07-08 15:25:00,14357
465027.0,226.4688,226.53,226.54,226.59,226.29,2024-07-08 15:30:00,12282
619523.0,226.464,226.52,226.56,226.605,226.27,2024-07-08 15:35:00,13541
414219.0,226.7668,226.57,226.83,226.88,226.57,2024-07-08 15:40:00,16642
574855.0,226.8772,226.8194,226.96,227.01,226.73,2024-07-08 15:45:00,17703
535265.0,226.735,226.9788,226.765,226.9788,226.59,2024-07-08 15:50:00,14714
284633.0,226.5993,226.7601,226.5,226.765,226.41,2024-07-08 15:55:00,12437
529419.0,226.1934,226.49,225.91,226.58,225.79,2024-07-08 16:00:00,12880
321262.0,226.0598,225.9035,226.09,226.28,225.866,2024-07-08 16:05:00,11756
434889.0,226.0684,226.1,226.22,226.3,225.9,2024-07-08 16:10:00,11455
424134.0,226.1132,226.22,226.11,226.2499,226.02,2024-07-08 16:15:00,6643
344749.0,226.2247,226.1,226.365,226.4,226.01,2024-07-08 16:20:00,4057
358529.0,226.4433,226.36,226.52,226.59,226.28,2024-07-08 16:25:00,4670
286269.0,226.4047,226.51,226.42,226.52,226.27,2024-07-08 16:30:00,3926
309050.0,226.1958,226.42,226.1,226.48,226.05,2024-07-08 16:35:00,3972
284858.0,226.2226,226.1,226.265,226.33,226.08,2024-07-08 16:40:00,3442
284620.0,226.1713,226.2641,226.174,226.27,226.1,2024-07-08 16:45:00,3457
247206.0,226.3202,226.18,226.4302,226.48,226.18,2024-07-08 16:50:00,3441
1280154.0,226.5701,226.4324,226.68,226.77,226.41,2024-07-08 16:55:00,4647
565081.0,226.507,226.69,226.4199,226.7099,226.3304,2024-07-08 17:00:00,3696
310701.0,226.5255,226.42,226.615,226.65,226.41,2024-07-08 17:05:00,3446
671893.0,226.7305,226.62,226.4519,226.9,226.45,2024-07-08 17:10:00,5340
291359.0,226.3834,226.455,226.4501,226.49,226.26,2024-07-08 17:15:00,3874
245727.0,226.4438,226.45,226.525,226.5497,226.37,2024-07-08 17:20:00,3242
169632.0,226.5342,226.5223,226.5999,226.61,226.46,2024-07-08 17:25:00,2801
207385.0,226.6092,226.58,226.71,226.715,226.51,2024-07-08 17:30:00,3883
230979.0,226.7026,226.704,226.72,226.78,226.66,2024-07-08 17:35:00,3537
607777.0,226.8514,226.7177,226.65,227.07,226.57,2024-07-08 17:40:00,7043
273507.0,226.675,226.66,226.455,226.82,226.45,2024-07-08 17:45:00,3744
319925.0,226.4846,226.455,226.57,226.61,226.41,2024-07-08 17:50:00,3816
415850.0,226.4501,226.56,226.46,226.56,226.39,2024-07-08 17:55:00,4503
249247.0,226.4943,226.45,226.64,226.68,226.4026,2024-07-08 18:00:00,3616
513383.0,226.8246,226.625,226.73,227.0,226.54,2024-07-08 18:05:00,6052
441309.0,226.8717,226.73,226.96,227.0,226.69,2024-07-08 18:10:00,4725
500005.0,227.0638,226.9501,227.144,227.21,226.89,2024-07-08 18:15:00,5241
674232.0,227.2765,227.16,227.3,227.39,227.0896,2024-07-08 18:20:00,6880
456882.0,227.3727,227.29,227.33,227.45,227.26,2024-07-08 18:25:00,4914
454154.0,227.1128,227.33,226.9399,227.36,226.8232,2024-07-08 18:30:00,5613
311885.0,226.7744,226.935,226.7,226.945,226.62,2024-07-08 18:35:00,4282
268193.0,226.663,226.705,226.5,226.82,226.46,2024-07-08 18:40:00,4089
322626.0,226.613,226.5,226.658,226.735,226.4,2024-07-08 18:45:00,4374
245026.0,226.7843,226.67,226.9581,226.9581,226.6547,2024-07-08 18:50:00,3516
329424.0,227.0023,226.956,226.976,227.072,226.91,2024-07-08 18:55:00,4253
360810.0,226.9888,226.975,227.06,227.1199,226.82,2024-07-08 19:00:00,4281
402154.0,226.9604,227.0588,226.88,227.13,226.725,2024-07-08 19:05:00,4961
485359.0,227.0381,226.88,227.09,227.16,226.865,2024-07-08 19:10:00,4798
522894.0,227.0416,227.09,227.0999,227.16,226.88,2024-07-08 19:15:00,5142
429731.0,227.0457,227.095,226.83,227.22,226.74,2024-07-08 19:20:00,5053
352385.0,226.7879,226.84,226.825,226.85,226.75,2024-07-08 19:25:00,4564
473571.0,226.9706,226.81,227.02,227.07,226.7601,2024-07-08 19:30:00,5785
557026.0,227.1657,227.025,227.165,227.31,227.025,2024-07-08 19:35:00,6237
474769.0,227.2168,227.17,227.254,227.31,227.1,2024-07-08 19:40:00,5898
694463.0,227.295,227.25,227.42,227.43,227.125,2024-07-08 19:45:00,7648
1285298.0,227.5813,227.43,227.685,227.7,227.43,2024-07-08 19:50:00,15031
2497069.0,227.7288,227.69,227.8,227.85,227.48,2024-07-08 19:55:00,26122
935551.0,227.8114,227.82,227.64,227.88,227.6398,2024-07-08 20:00:00,833
37171.0,227.6598,227.64,227.65,227.82,227.6,2024-07-08 20:05:00,535
313350.0,227.8121,227.65,227.64,227.82,227.62,2024-07-08 20:10:00,395
6748.0,227.6462,227.64,227.64,227.65,227.64,2024-07-08 20:15:00,181
5200.0,227.6466,227.65,227.6309,227.65,227.6309,2024-07-08 20:20:00,93
3931.0,227.649,227.65,227.65,227.65,227.64,2024-07-08 20:25:00,152
4511.0,227.6411,227.6497,227.63,227.65,227.63,2024-07-08 20:30:00,197
1946.0,227.592,227.61,227.59,227.61,227.59,2024-07-08 20:35:00,96
903.0,227.6278,227.6109,227.65,227.65,227.6104,2024-07-08 20:40:00,68
12180.0,227.7458,227.62,227.64,227.82,227.6163,2024-07-08 20:45:00,172
3489.0,227.6167,227.65,227.5954,227.65,227.58,2024-07-08 20:50:00,133
6034.0,227.6145,227.65,227.65,227.65,227.6,2024-07-08 20:55:00,165
2166.0,227.6108,227.64,227.62,227.64,227.57,2024-07-08 21:00:00,153
2261.0,227.6062,227.63,227.58,227.63,227.58,2024-07-08 21:05:00,72
2466.0,227.5486,227.56,227.54,227.56,227.54,2024-07-08 21:10:00,133
3716.0,227.555,227.55,227.54,227.56,227.54,2024-07-08 21:15:00,195
532.0,227.6265,227.64,227.64,227.64,227.64,2024-07-08 21:20:00,30
9690.0,227.5892,227.64,227.65,227.65,227.6316,2024-07-08 21:25:00,195
1901.0,227.6203,227.64,227.61,227.64,227.61,2024-07-08 21:30:00,97
108413.0,227.7578,227.61,227.81,227.82,227.55,2024-07-08 21:35:00,535
2977.0,227.8065,227.79,227.81,227.82,227.72,2024-07-08 21:40:00,170
1635.0,227.805,227.81,227.82,227.82,227.7683,2024-07-08 21:45:00,118
13463.0,227.8512,227.82,227.89,227.92,227.8,2024-07-08 21:50:00,266
4201.0,227.9072,227.87,227.95,227.95,227.8652,2024-07-08 21:55:00,135
4355.0,227.8499,227.9,227.81,227.9,227.81,2024-07-08 22:00:00,118
1566.0,227.8503,227.822,227.89,227.89,227.82,2024-07-08 22:05:00,94
7575.0,227.8987,227.89,227.91,227.91,227.89,2024-07-08 22:10:00,138
7285.0,227.9413,227.8913,227.97,227.97,227.89,2024-07-08 22:15:00,168
2422.0,227.9717,227.95,227.98,227.98,227.95,2024-07-08 22:20:00,111
3016.0,227.9578,227.95,227.97,227.98,227.93,2024-07-08 22:25:00,148
1308.0,227.9469,227.97,227.9,227.98,227.9,2024-07-08 22:30:00,59
2399.0,227.886,227.9001,227.87,227.9494,227.81,2024-07-08 22:40:00,124
2470.0,227.8927,227.8501,227.87,227.9078,227.8501,2024-07-08 22:45:00,104
872.0,227.9088,227.9192,227.9,227.9192,227.9,2024-07-08 22:50:00,47
729.0,227.8851,227.9,227.86,227.9,227.86,2024-07-08 22:55:00,58
1075.0,227.8922,227.9176,227.88,227.9176,227.88,2024-07-08 23:00:00,85
21853.0,228.0038,227.91,228.06,228.1,227.9,2024-07-08 23:05:00,591
2659.0,228.0076,228.06,227.96,228.08,227.92,2024-07-08 23:10:00,80
6087.0,228.0994,228.0268,228.07,228.15,228.0268,2024-07-08 23:15:00,174
2013.0,228.1286,228.11,228.11,228.15,228.1,2024-07-08 23:20:00,106
2801.0,228.1428,228.13,228.1335,228.19,228.13,2024-07-08 23:25:00,66
7668.0,228.198,228.19,228.2003,228.28,228.14,2024-07-08 23:30:00,186
3132.0,228.2071,228.21,228.2,228.25,228.15,2024-07-08 23:35:00,119
7640.0,228.2546,228.22,228.28,228.28,228.15,2024-07-08 23:40:00,154
4979.0,228.1738,228.2,228.2,228.2015,228.15,2024-07-08 23:45:00,127
10757.0,228.2061,228.2,228.273,228.273,228.15,2024-07-08 23:50:00,187
8334.0,228.3158,228.25,228.39,228.49,228.2475,2024-07-08 23:55:00,271
4271.0,228.1027,228.27,228.18,228.27,227.84,2024-07-09 08:00:00,239
3421.0,228.1324,228.1,228.12,228.16,228.1,2024-07-09 08:05:00,106
2065.0,228.0608,228.05,228.01,228.13,228.01,2024-07-09 08:10:00,109
2260.0,227.9601,228.02,227.93,228.02,227.91,2024-07-09 08:15:00,72
11022.0,227.808,227.98,227.93,228.0,227.52,2024-07-09 08:20:00,270
5995.0,227.6263,227.61,227.8,227.8,227.5,2024-07-09 08:25:00,166
216.0,227.6229,227.62,227.62,227.62,227.62,2024-07-09 08:30:00,23
664.0,227.6392,227.62,227.62,227.62,227.62,2024-07-09 08:40:00,32
6966.0,227.5995,227.7,227.52,227.7,227.5,2024-07-09 08:45:00,233
2961.0,227.5167,227.51,227.53,227.54,227.5,2024-07-09 08:50:00,119
6896.0,227.5218,227.57,227.55,227.57,227.43,2024-07-09 08:55:00,215
3630.0,227.7154,227.74,227.64,227.79,227.6,2024-07-09 09:00:00,116
3162.0,227.4699,227.52,227.56,227.56,227.38,2024-07-09 09:05:00,114
2385.0,227.698,227.61,227.73,227.74,227.61,2024-07-09 09:10:00,58
1146.0,227.7998,227.83,227.8,227.83,227.8,2024-07-09 09:15:00,23
2675.0,227.7353,227.65,227.75,227.83,227.65,2024-07-09 09:20:00,66
4645.0,227.5775,227.66,227.52,227.68,227.5,2024-07-09 09:25:00,138
312.0,227.5361,227.57,227.57,227.57,227.57,2024-07-09 09:30:00,15
4084.0,227.5698,227.64,227.51,227.64,227.51,2024-07-09 09:40:00,101
1415.0,227.4966,227.5,227.5,227.5,227.5,2024-07-09 09:45:00,63
1608.0,227.4611,227.47,227.47,227.47,227.47,2024-07-09 09:50:00,58
433.0,227.6234,227.63,227.63,227.63,227.63,2024-07-09 10:05:00,19
573.0,227.7036,227.73,227.73,227.73,227.73,2024-07-09 10:10:00,23
896.0,227.6569,227.65,227.65,227.65,227.65,2024-07-09 10:15:00,49
2176.0,227.6048,227.61,227.57,227.61,227.57,2024-07-09 10:30:00,78
2681.0,227.6102,227.64,227.57,227.65,227.57,2024-07-09 10:40:00,78
634.0,227.6628,227.65,227.65,227.65,227.65,2024-07-09 10:45:00,41
1314.0,227.6481,227.66,227.66,227.66,227.66,2024-07-09 10:50:00,57
419.0,227.7299,227.74,227.74,227.74,227.74,2024-07-09 10:55:00,13
21451.0,227.8242,227.74,227.9,228.0,227.56,2024-07-09 11:00:00,496
11587.0,227.8367,227.87,227.76,227.9,227.76,2024-07-09 11:05:00,211
6548.0,227.7628,227.84,227.76,227.84,227.72,2024-07-09 11:10:00,168
2499.0,227.7144,227.73,227.7,227.73,227.7,2024-07-09 11:15:00,69
2146.0,227.7243,227.78,227.7,227.78,227.7,2024-07-09 11:20:00,58
795.0,227.7503,227.75,227.75,227.75,227.75,2024-07-09 11:25:00,13
478.0,227.7247,227.73,227.73,227.73,227.73,2024-07-09 11:30:00,29
7216.0,227.6517,227.71,227.65,227.71,227.57,2024-07-09 11:35:00,190
3228.0,227.5757,227.61,227.52,227.61,227.52,2024-07-09 11:40:00,177
4943.0,227.5269,227.5,227.55,227.55,227.5,2024-07-09 11:45:00,157
585.0,227.5826,227.58,227.58,227.58,227.58,2024-07-09 11:50:00,20
1473.0,227.5555,227.58,227.53,227.58,227.53,2024-07-09 11:55:00,69
100139.0,227.8498,227.75,227.7399,228.75,227.46,2024-07-09 12:00:00,5904
7524.0,227.7292,227.7,227.7996,227.7996,227.7,2024-07-09 12:05:00,248
3680.0,227.7721,227.8,227.74,227.8,227.74,2024-07-09 12:10:00,192
4525.0,227.6723,227.7,227.6422,227.74,227.6422,2024-07-09 12:15:00,244
14041.0,227.7866,227.64,227.99,227.99,227.64,2024-07-09 12:20:00,293
9114.0,227.8489,227.82,227.9,227.9,227.8,2024-07-09 12:25:00,239
16389.0,227.9014,227.88,228.05,228.05,227.83,2024-07-09 12:30:00,363
12711.0,228.0779,228.076,228.04,228.11,228.02,2024-07-09 12:35:00,391
11807.0,228.1224,228.05,228.15,228.17,228.05,2024-07-09 12:40:00,361
16831.0,228.2439,228.15,228.34,228.34,228.15,2024-07-09 12:45:00,423
23365.0,228.3712,228.34,228.45,228.45,228.28,2024-07-09 12:50:00,523
14899.0,228.3748,228.42,228.3002,228.4695,228.3,2024-07-09 12:55:00,385
27736.0,228.3093,228.3,228.29,228.36,228.25,2024-07-09 13:00:00,528
16815.0,228.2521,228.22,228.27,228.2995,228.2001,2024-07-09 13:05:00,403
35548.0,228.2344,228.27,228.22,228.3,228.16,2024-07-09 13:10:00,501
27183.0,228.2031,228.2182,228.2,228.23,228.1503,2024-07-09 13:15:00,441
52513.0,228.2234,228.17,228.29,228.29,228.16,2024-07-09 13:20:00,431
81927.0,227.9476,228.28,227.85,228.28,227.82,2024-07-09 13:25:00,1682
2280371.0,227.3516,227.93,227.08,228.27,226.3721,2024-07-09 13:30:00,28500
1325520.0,227.3747,227.075,227.6,227.74,226.74,2024-07-09 13:35:00,17447
786065.0,227.3914,227.59,227.212,227.89,227.03,2024-07-09 13:40:00,11415
884142.0,227.446,227.205,227.8,227.85,227.1,2024-07-09 13:45:00,12494
652543.0,227.5974,227.79,227.6801,227.83,227.31,2024-07-09 13:50:00,9237
926835.0,228.002,227.7,228.175,228.25,227.67,2024-07-09 13:55:00,10714
826075.0,228.2521,228.175,228.3342,228.42,228.03,2024-07-09 14:00:00,11173
794725.0,228.2913,228.3401,228.324,228.42,228.12,2024-07-09 14:05:00,9664
956869.0,228.6202,228.32,228.8172,228.8299,228.15,2024-07-09 14:10:00,11860
1263198.0,229.1082,228.82,228.9899,229.39,228.82,2024-07-09 14:15:00,15191
933478.0,229.0967,228.985,228.755,229.4,228.66,2024-07-09 14:20:00,11422
1158688.0,228.7351,228.7657,228.54,229.17,228.4,2024-07-09 14:25:00,13082
1178479.0,228.2646,228.5229,228.155,228.67,228.04,2024-07-09 14:30:00,15490
890400.0,227.8759,228.14,227.43,228.24,227.43,2024-07-09 14:35:00,18835
889195.0,227.7787,227.43,228.04,228.1201,227.3,2024-07-09 14:40:00,18998
982265.0,228.2337,228.046,227.77,228.54,227.72,2024-07-09 14:45:00,20591
631380.0,227.8288,227.74,227.87,228.03,227.63,2024-07-09 14:50:00,18812
730935.0,228.2169,227.87,228.42,228.62,227.85,2024-07-09 14:55:00,17796
579640.0,228.1666,228.43,227.94,228.4691,227.85,2024-07-09 15:00:00,13712
533153.0,227.8564,227.95,227.7953,228.05,227.59,2024-07-09 15:05:00,13121
448476.0,227.6325,227.7757,227.8298,227.84,227.49,2024-07-09 15:10:00,16691
573018.0,227.9666,227.83,227.96,228.18,227.65,2024-07-09 15:15:00,17887
319118.0,227.7743,227.942,227.6299,227.9699,227.572,2024-07-09 15:20:00,13691
376677.0,227.6836,227.62,227.915,227.96,227.465,2024-07-09 15:25:00,13297
256911.0,227.8938,227.9101,227.86,227.99,227.8,2024-07-09 15:30:00,10438
255550.0,227.8741,227.87,227.74,228.04,227.71,2024-07-09 15:35:00,11145
335561.0,227.809,227.74,227.76,227.87,227.72,2024-07-09 15:40:00,9810
368107.0,227.7357,227.76,227.7999,227.87,227.6,2024-07-09 15:45:00,10541
420727.0,227.8812,227.8,227.8855,227.945,227.79,2024-07-09 15:50:00,6197
476495.0,228.0635,227.89,228.2001,228.23,227.88,2024-07-09 15:55:00,5526
402639.0,228.0821,228.21,227.91,228.248,227.86,2024-07-09 16:00:00,4738
383422.0,228.0437,227.915,228.08,228.2,227.8369,2024-07-09 16:05:00,4147
314420.0,227.997,228.075,227.72,228.14,227.72,2024-07-09 16:10:00,4349
342631.0,228.0194,227.7366,228.235,228.24,227.71,2024-07-09 16:15:00,4056
380290.0,228.0859,228.23,228.09,228.24,227.95,2024-07-09 16:20:00,3861
342662.0,228.1019,228.08,228.18,228.21,227.9901,2024-07-09 16:25:00,3769
275103.0,228.2505,228.17,228.2743,228.35,228.17,2024-07-09 16:30:00,4042
401852.0,228.1975,228.28,228.11,228.33,228.08,2024-07-09 16:35:00,4277
366907.0,228.2074,228.115,228.34,228.34,228.098,2024-07-09 16:40:00,4218
399267.0,228.3289,228.33,228.23,228.44,228.17,2024-07-09 16:45:00,5447
305523.0,228.2197,228.2399,228.1182,228.3599,228.11,2024-07-09 16:50:00,3744
387211.0,228.3499,228.115,228.5101,228.54,228.115,2024-07-09 16:55:00,3823
387366.0,228.5391,228.525,228.68,228.7,228.39,2024-07-09 17:00:00,4298
240924.0,228.6253,228.685,228.665,228.7,228.5,2024-07-09 17:05:00,3488
356605.0,228.5834,228.665,228.56,228.7254,228.51,2024-07-09 17:10:00,3888
384160.0,228.3813,228.56,228.21,228.56,228.1149,2024-07-09 17:15:00,4856
288414.0,228.2154,228.2169,228.11,228.35,228.07,2024-07-09 17:20:00,3487
293485.0,228.1099,228.1,228.01,228.1957,228.01,2024-07-09 17:25:00,3700
321786.0,228.1084,228.01,228.145,228.25,227.91,2024-07-09 17:30:00,4657
317844.0,227.9711,228.145,227.92,228.145,227.86,2024-07-09 17:35:00,3645
204732.0,227.9512,227.92,228.045,228.05,227.85,2024-07-09 17:40:00,2921
196001.0,228.0106,228.045,227.995,228.06,227.96,2024-07-09 17:45:00,2830
231919.0,228.0818,227.995,228.1101,228.2199,227.975,2024-07-09 17:50:00,3280
174448.0,228.068,228.11,228.1,228.14,228.0243,2024-07-09 17:55:00,2534
481246.0,228.0072,228.1,228.08,228.17,227.88,2024-07-09 18:00:00,4341
196323.0,228.0731,228.075,228.085,228.135,228.01,2024-07-09 18:05:00,2944
238707.0,228.1623,228.085,228.0199,228.222,228.0199,2024-07-09 18:10:00,3305
253757.0,228.1721,228.0217,228.36,228.36,228.02,2024-07-09 18:15:00,3269
290670.0,228.4206,228.3687,228.38,228.52,228.335,2024-07-09 18:20:00,3607
324374.0,228.4581,228.3801,228.44,228.535,228.32,2024-07-09 18:25:00,3965
280552.0,228.3802,228.45,228.39,228.5,228.27,2024-07-09 18:30:00,3827
219446.0,228.4056,228.395,228.35,228.48,228.33,2024-07-09 18:35:00,3225
290343.0,228.3106,228.35,228.405,228.42,228.2,2024-07-09 18:40:00,3509
265027.0,228.4595,228.3855,228.405,228.5199,228.37,2024-07-09 18:45:00,3476
258467.0,228.2869,228.405,228.2601,228.406,228.205,2024-07-09 18:50:00,3302
222176.0,228.2549,228.27,228.29,228.33,228.17,2024-07-09 18:55:00,3224
263360.0,228.3455,228.28,228.37,228.44,228.2498,2024-07-09 19:00:00,3709
235345.0,228.2722,228.365,228.225,228.37,228.205,2024-07-09 19:05:00,3544
257993.0,228.2223,228.225,228.18,228.29,228.16,2024-07-09 19:10:00,3476
262103.0,228.2467,228.185,228.29,228.3,228.16,2024-07-09 19:15:00,3529
328385.0,228.3347,228.29,228.37,228.43,228.24,2024-07-09 19:20:00,4399
390585.0,228.3171,228.365,228.36,228.46,228.212,2024-07-09 19:25:00,4466
580416.0,228.2951,228.35,228.36,228.43,228.18,2024-07-09 19:30:00,5769
401298.0,228.3044,228.365,228.245,228.365,228.23,2024-07-09 19:35:00,4525
511792.0,228.3583,228.25,228.365,228.41,228.24,2024-07-09 19:40:00,5304
608508.0,228.4161,228.365,228.48,228.49,228.27,2024-07-09 19:45:00,5940
889558.0,228.534,228.47,228.485,228.71,228.39,2024-07-09 19:50:00,9444
1776485.0,228.6483,228.49,228.7,228.78,228.39,2024-07-09 19:55:00,17633
476980.0,228.6814,228.68,228.68,228.77,228.68,2024-07-09 20:00:00,500
477734.0,228.68,228.69,228.68,228.69,228.68,2024-07-09 20:05:00,246
2245.0,228.7019,228.69,228.72,228.72,228.69,2024-07-09 20:10:00,170
5091.0,228.7012,228.72,228.69,228.72,228.69,2024-07-09 20:15:00,193
8174.0,228.7092,228.7,228.71,228.74,228.68,2024-07-09 20:20:00,189
11347.0,228.7377,228.7393,228.7,228.78,228.7,2024-07-09 20:25:00,220
10395.0,228.6936,228.69,228.69,228.75,228.68,2024-07-09 20:30:00,173
1016.0,228.698,228.73,228.7265,228.73,228.68,2024-07-09 20:35:00,110
4033.0,228.7021,228.73,228.68,228.73,228.68,2024-07-09 20:40:00,129
4246.0,228.6999,228.68,228.71,228.72,228.68,2024-07-09 20:45:00,128
70520.0,228.681,228.71,228.7098,228.71,228.68,2024-07-09 20:50:00,158
5223.0,228.6712,228.7,228.62,228.7,228.62,2024-07-09 20:55:00,181
8337.0,228.5418,228.6196,228.5,228.6197,228.42,2024-07-09 21:00:00,218
3867.0,228.5133,228.5,228.53,228.53,228.481,2024-07-09 21:05:00,145
335.0,228.5447,228.55,228.55,228.55,228.55,2024-07-09 21:10:00,33
746.0,228.5888,228.6,228.58,228.6,228.58,2024-07-09 21:15:00,61
5185.0,228.6188,228.5612,228.64,228.65,228.56,2024-07-09 21:20:00,125
1959.0,228.5931,228.5813,228.6,228.6,228.5813,2024-07-09 21:25:00,78
3416.0,228.6746,228.66,228.68,228.68,228.66,2024-07-09 21:30:00,99
6596.0,228.6896,228.6993,228.73,228.73,228.68,2024-07-09 21:35:00,137
895.0,228.6935,228.7209,228.69,228.7209,228.69,2024-07-09 21:40:00,79
378.0,228.6823,228.68,228.68,228.68,228.68,2024-07-09 21:45:00,25
1052.0,228.657,228.67,228.65,228.67,228.65,2024-07-09 21:50:00,66
5581.0,228.65,228.64,228.68,228.68,228.62,2024-07-09 21:55:00,137
2511.0,228.6757,228.68,228.72,228.72,228.6285,2024-07-09 22:00:00,93
5131.0,228.7057,228.72,228.7,228.74,228.68,2024-07-09 22:05:00,170
13029.0,228.7438,228.73,228.78,228.78,228.7,2024-07-09 22:10:00,170
10757.0,228.7944,228.79,228.76,228.84,228.7245,2024-07-09 22:15:00,176
7541.0,228.7952,228.8,228.8008,228.8008,228.76,2024-07-09 22:20:00,103
7917.0,228.8051,228.81,228.8,228.82,228.8,2024-07-09 22:25:00,135
1755.0,228.8137,228.8194,228.84,228.84,228.8,2024-07-09 22:30:00,88
8062.0,228.9324,228.85,228.96,228.98,228.85,2024-07-09 22:35:00,196
1020.0,228.9692,228.99,228.97,228.99,228.95,2024-07-09 22:40:00,83
1831.0,228.9492,228.98,228.9694,228.98,228.9,2024-07-09 22:45:00,112
2350.0,228.9228,228.96,228.9365,228.96,228.85,2024-07-09 22:50:00,124
2546.0,228.9564,228.95,228.97,228.98,228.9134,2024-07-09 23:00:00,122
2608.0,228.9413,228.95,228.9,228.9795,228.9,2024-07-09 23:05:00,138
1828.0,228.9467,228.95,228.9,228.98,228.9,2024-07-09 23:10:00,86
1956.0,228.8704,228.9,228.94,228.94,228.85,2024-07-09 23:15:00,67
1444.0,228.8786,228.8601,228.9,228.9,228.8601,2024-07-09 23:20:00,55
164.0,228.9573,228.9628,228.9628,228.9628,228.9628,2024-07-09 23:25:00,20
979.0,228.9233,228.94,228.92,228.94,228.92,2024-07-09 23:30:00,94
1269.0,228.945,228.967,228.965,228.97,228.965,2024-07-09 23:35:00,68
1949.0,228.9396,228.9299,228.95,228.97,228.92,2024-07-09 23:40:00,110
4945.0,228.9592,228.96,228.95,228.98,228.95,2024-07-09 23:45:00,128
9282.0,228.9593,228.93,228.97,228.97,228.9069,2024-07-09 23:50:00,132
9494.0,228.9849,228.95,229.0,229.0,228.9154,2024-07-09 23:55:00,231
9822.0,228.8222,229.11,228.82,229.11,228.65,2024-07-10 08:00:00,347
2052.0,228.9506,228.96,228.98,228.98,228.94,2024-07-10 08:05:00,72
1321.0,229.0113,228.98,229.02,229.03,228.98,2024-07-10 08:10:00,51
1170.0,229.0573,229.06,229.05,229.06,229.05,2024-07-10 08:15:00,63
2288.0,229.04,229.05,229.03,229.06,229.03,2024-07-10 08:20:00,108
256.0,229.055,229.06,229.06,229.06,229.06,2024-07-10 08:30:00,9
905.0,229.025,229.01,229.01,229.01,229.01,2024-07-10 08:35:00,27
997.0,229.0227,229.02,229.02,229.02,229.02,2024-07-10 08:45:00,33
2920.0,229.0847,229.05,229.11,229.11,229.05,2024-07-10 08:50:00,57
268.0,229.213,229.21,229.21,229.21,229.21,2024-07-10 09:00:00,10
191.0,229.2481,229.25,229.25,229.25,229.25,2024-07-10 09:05:00,9
1537.0,229.3017,229.28,229.32,229.35,229.28,2024-07-10 09:10:00,84
730.0,229.302,229.3,229.3,229.3,229.3,2024-07-10 09:15:00,24
460.0,229.3216,229.31,229.31,229.31,229.31,2024-07-10 09:25:00,19
2061.0,229.3283,229.34,229.32,229.35,229.32,2024-07-10 09:35:00,75
4022.0,229.2338,229.29,229.08,229.29,229.08,2024-07-10 09:40:00,146
708.0,229.1747,229.18,229.18,229.18,229.18,2024-07-10 09:45:00,13
