volume,vw,open,close,high,low,date,n
945118.0,170.4065,170.37,170.2899,170.495,170.275,2024-04-01 13:45:00,11702
901938.0,170.2029,170.285,170.11,170.4,170.05,2024-04-01 13:50:00,11960
857444.0,170.1804,170.12,170.135,170.3,170.055,2024-04-01 13:55:00,9939
915829.0,170.2626,170.135,170.085,170.4521,170.05,2024-04-01 14:00:00,12463
640516.0,170.2011,170.09,170.1797,170.31,170.07,2024-04-01 14:05:00,9371
703447.0,170.1043,170.1799,170.0401,170.2754,170.01,2024-04-01 14:10:00,10017
1419361.0,170.0176,170.045,169.865,170.14,169.845,2024-04-01 14:15:00,18314
680776.0,170.0086,169.87,170.1397,170.18,169.835,2024-04-01 14:20:00,8833
457430.0,170.1272,170.135,170.0899,170.19,170.06,2024-04-01 14:25:00,6162
451973.0,170.0725,170.08,170.06,170.16,170.0,2024-04-01 14:30:00,6755
514401.0,169.9624,170.06,169.855,170.06,169.85,2024-04-01 14:35:00,16268
459509.0,169.9535,169.8574,170.025,170.05,169.82,2024-04-01 14:40:00,17131
490251.0,170.0141,170.015,169.98,170.085,169.96,2024-04-01 14:45:00,15917
344514.0,169.9714,169.985,169.91,170.02,169.895,2024-04-01 14:50:00,19462
381689.0,169.9118,169.92,169.88,170.01,169.85,2024-04-01 14:55:00,17549
509825.0,169.8053,169.885,169.735,169.885,169.71,2024-04-01 15:00:00,17645
608847.0,169.636,169.74,169.6201,169.76,169.5448,2024-04-01 15:05:00,15528
419243.0,169.6276,169.62,169.6,169.72,169.5599,2024-04-01 15:10:00,14618
522910.0,169.5673,169.605,169.6047,169.64,169.475,2024-04-01 15:15:00,16385
517147.0,169.6745,169.6045,169.74,169.8,169.51,2024-04-01 15:20:00,19249
336698.0,169.8289,169.7501,169.845,169.89,169.7301,2024-04-01 15:25:00,15885
849025.0,169.867,169.84,169.88,169.94,169.81,2024-04-01 15:30:00,13171
467887.0,169.9934,169.88,169.97,170.08,169.88,2024-04-01 15:35:00,12193
312578.0,169.9711,169.96,169.973,170.0,169.9201,2024-04-01 15:40:00,13821
305369.0,169.9757,169.975,170.0331,170.05,169.91,2024-04-01 15:45:00,15439
402919.0,169.8588,170.04,169.68,170.06,169.64,2024-04-01 15:50:00,15296
305765.0,169.6803,169.69,169.6431,169.75,169.605,2024-04-01 15:55:00,13035
385893.0,169.7298,169.65,169.8998,169.9,169.5803,2024-04-01 16:00:00,13589
322594.0,169.9357,169.895,169.98,170.0,169.86,2024-04-01 16:05:00,8246
253175.0,169.9643,169.965,169.95,170.0,169.93,2024-04-01 16:10:00,3671
268159.0,169.9472,169.945,169.865,170.0,169.865,2024-04-01 16:15:00,4221
233219.0,169.8366,169.87,169.8405,169.905,169.8,2024-04-01 16:20:00,3609
228236.0,169.8983,169.84,169.895,169.95,169.835,2024-04-01 16:25:00,3355
238449.0,169.9319,169.895,169.905,169.995,169.86,2024-04-01 16:30:00,3726
203406.0,169.8967,169.905,169.9158,169.965,169.845,2024-04-01 16:35:00,3319
279991.0,169.8797,169.91,169.875,169.93,169.83,2024-04-01 16:40:00,3869
208732.0,169.8439,169.87,169.825,169.89,169.8,2024-04-01 16:45:00,3326
175879.0,169.8675,169.82,169.84,169.905,169.82,2024-04-01 16:50:00,3105
165175.0,169.8391,169.83,169.835,169.875,169.82,2024-04-01 16:55:00,2970
250689.0,169.8874,169.835,169.919,169.96,169.8,2024-04-01 17:00:00,3591
268488.0,169.8798,169.915,169.85,169.97,169.83,2024-04-01 17:05:00,4074
288239.0,169.8294,169.845,169.9,169.94,169.76,2024-04-01 17:10:00,3989
269492.0,169.9707,169.9,169.975,170.02,169.89,2024-04-01 17:15:00,3523
251119.0,169.8912,169.985,169.795,169.985,169.79,2024-04-01 17:20:00,3429
257238.0,169.8393,169.79,169.9157,169.92,169.78,2024-04-01 17:25:00,3448
216771.0,169.9152,169.915,169.925,169.97,169.88,2024-04-01 17:30:00,3993
305562.0,170.0157,169.925,169.985,170.09,169.92,2024-04-01 17:35:00,4366
258658.0,170.0303,169.99,170.055,170.09,169.965,2024-04-01 17:40:00,3378
193769.0,170.0361,170.0503,170.0201,170.08,170.0,2024-04-01 17:45:00,2724
205557.0,169.9884,170.025,169.9945,170.045,169.94,2024-04-01 17:50:00,3224
239114.0,170.008,170.0,169.9968,170.03,169.985,2024-04-01 17:55:00,2822
229520.0,170.0255,169.995,170.06,170.07,169.975,2024-04-01 18:00:00,3030
206657.0,170.0043,170.065,170.015,170.07,169.96,2024-04-01 18:05:00,3015
199197.0,169.9812,170.015,169.9601,170.035,169.93,2024-04-01 18:10:00,3108
172066.0,169.9995,169.96,170.025,170.03,169.95,2024-04-01 18:15:00,2592
178672.0,170.0352,170.03,170.025,170.08,170.0,2024-04-01 18:20:00,2805
200508.0,170.015,170.03,169.995,170.065,169.97,2024-04-01 18:25:00,3014
234021.0,170.0155,169.99,170.0001,170.06,169.98,2024-04-01 18:30:00,3117
232273.0,170.0029,170.0095,170.02,170.03,169.97,2024-04-01 18:35:00,2910
250839.0,169.9892,170.015,170.0,170.02,169.93,2024-04-01 18:40:00,3344
341721.0,169.9134,170.0,169.94,170.01,169.86,2024-04-01 18:45:00,4508
242979.0,169.9818,169.94,170.0047,170.02,169.92,2024-04-01 18:50:00,3131
281728.0,170.0085,170.0,170.01,170.05,169.97,2024-04-01 18:55:00,3466
287752.0,170.0012,170.015,170.03,170.04,169.96,2024-04-01 19:00:00,3582
529775.0,170.1336,170.0339,170.1,170.24,170.03,2024-04-01 19:05:00,5222
386643.0,169.9833,170.095,169.98,170.11,169.94,2024-04-01 19:10:00,4098
351944.0,169.9571,169.99,169.895,170.02,169.86,2024-04-01 19:15:00,4229
331062.0,169.9131,169.895,169.925,169.97,169.85,2024-04-01 19:20:00,3878
255166.0,169.913,169.925,169.935,169.97,169.87,2024-04-01 19:25:00,3705
383778.0,169.9745,169.935,169.985,170.0,169.93,2024-04-01 19:30:00,4523
382292.0,169.9572,169.9839,169.9247,170.0,169.905,2024-04-01 19:35:00,4632
427539.0,169.9861,169.925,170.0,170.01,169.9237,2024-04-01 19:40:00,4621
462350.0,169.9503,170.0,169.895,170.01,169.885,2024-04-01 19:45:00,6187
1083943.0,170.0368,169.9,170.04,170.14,169.87,2024-04-01 19:50:00,10572
3045599.0,170.0134,170.03,170.01,170.14,169.94,2024-04-01 19:55:00,26815
652348.0,170.0291,170.01,169.99,170.05,169.97,2024-04-01 20:00:00,502
23084.0,169.9598,169.99,169.93,170.03,169.91,2024-04-01 20:05:00,273
8625.0,169.937,169.93,169.9201,169.94,169.92,2024-04-01 20:10:00,221
11181.0,169.8914,169.92,169.87,169.92,169.87,2024-04-01 20:15:00,312
4575.0,169.8711,169.87,169.86,169.88,169.86,2024-04-01 20:20:00,167
12019.0,169.8212,169.8701,169.8,169.8701,169.8,2024-04-01 20:25:00,396
44669.0,169.9988,169.8,169.93,170.03,169.8,2024-04-01 20:30:00,237
9180.0,169.8857,169.9,169.88,169.9,169.88,2024-04-01 20:35:00,167
3017.0,169.8805,169.89,169.88,169.89,169.87,2024-04-01 20:40:00,168
3280.0,169.8839,169.87,169.88,169.9,169.86,2024-04-01 20:45:00,144
1479233.0,170.0296,169.86,169.85,169.87,169.85,2024-04-01 20:50:00,158
1624.0,169.8691,169.88,169.86,169.89,169.86,2024-04-01 20:55:00,101
990.0,169.8653,169.87,169.86,169.8701,169.86,2024-04-01 21:00:00,83
3732.0,171.5387,169.85,169.84,169.86,169.84,2024-04-01 21:05:00,137
16031.0,170.0588,169.85,169.84,170.03,169.84,2024-04-01 21:10:00,170
3658.0,169.9594,169.84,169.81,169.84,169.81,2024-04-01 21:15:00,159
2201.0,169.8194,169.82,169.82,169.82,169.8197,2024-04-01 21:20:00,116
5898.0,169.7787,169.82,169.75,169.82,169.75,2024-04-01 21:25:00,305
3252.0,169.7825,169.79,169.8,169.8,169.76,2024-04-01 21:30:00,143
1404.0,169.7969,169.8,169.79,169.8,169.79,2024-04-01 21:35:00,164
671.0,169.8081,169.8,169.82,169.82,169.8,2024-04-01 21:40:00,71
4175.0,169.8183,169.8,169.82,169.8392,169.8,2024-04-01 21:45:00,199
3562.0,169.8371,169.84,169.82,169.85,169.82,2024-04-01 21:50:00,101
818.0,169.8383,169.84,169.84,169.84,169.84,2024-04-01 21:55:00,15
3894.0,169.7977,169.83,169.7601,169.84,169.76,2024-04-01 22:00:00,206
14055.0,169.7436,169.76,169.72,169.76,169.71,2024-04-01 22:05:00,275
7058.0,169.7093,169.71,169.7223,169.75,169.69,2024-04-01 22:10:00,251
1680.0,169.7036,169.73,169.69,169.73,169.69,2024-04-01 22:15:00,128
2028.0,169.7291,169.75,169.73,169.75,169.7299,2024-04-01 22:20:00,84
8329.0,169.699,169.73,169.65,169.74,169.65,2024-04-01 22:25:00,264
13051.0,169.6184,169.65,169.69,169.69,169.6,2024-04-01 22:30:00,256
3076.0,169.6537,169.64,169.69,169.69,169.64,2024-04-01 22:35:00,120
1361.0,169.6834,169.69,169.69,169.69,169.69,2024-04-01 22:40:00,92
2352.0,169.6744,169.6961,169.67,169.7,169.65,2024-04-01 22:45:00,94
1949.0,169.6628,169.6427,169.6899,169.69,169.6427,2024-04-01 22:50:00,96
2172.0,169.6814,169.6892,169.6874,169.6892,169.67,2024-04-01 22:55:00,54
2033.0,169.6524,169.67,169.65,169.67,169.6401,2024-04-01 23:00:00,73
1428.0,169.6564,169.64,169.64,169.69,169.64,2024-04-01 23:05:00,69
2400.0,169.6155,169.62,169.64,169.64,169.6,2024-04-01 23:10:00,161
2988.0,169.6148,169.62,169.6,169.62,169.6,2024-04-01 23:15:00,66
3680.0,169.5931,169.62,169.58,169.62,169.58,2024-04-01 23:20:00,165
2986.0,169.5561,169.57,169.55,169.57,169.55,2024-04-01 23:25:00,103
2120.0,169.5819,169.57,169.58,169.6,169.55,2024-04-01 23:30:00,70
6042.0,169.578,169.58,169.55,169.6,169.55,2024-04-01 23:35:00,176
3447.0,169.5315,169.6,169.52,169.6,169.51,2024-04-01 23:40:00,127
6196.0,169.5167,169.54,169.51,169.58,169.5,2024-04-01 23:45:00,205
5086.0,169.5205,169.51,169.51,169.55,169.51,2024-04-01 23:50:00,166
18136.0,169.5044,169.51,169.5,169.53,169.5,2024-04-01 23:55:00,517
4255.0,169.9485,169.71,169.99,170.0,169.71,2024-04-02 08:00:00,271
760.0,169.9612,169.97,169.95,169.98,169.95,2024-04-02 08:10:00,31
1828.0,169.9931,169.99,170.0,170.0,169.99,2024-04-02 08:15:00,76
292.0,170.0345,170.04,170.04,170.04,170.04,2024-04-02 08:20:00,6
1668.0,170.073,170.06,170.06,170.06,170.06,2024-04-02 08:25:00,56
596.0,170.052,170.05,170.05,170.05,170.05,2024-04-02 08:30:00,20
740.0,170.053,170.08,170.02,170.08,170.02,2024-04-02 08:35:00,32
1586.0,170.0187,170.07,170.0,170.07,170.0,2024-04-02 08:40:00,57
6866.0,169.9652,169.9,170.0,170.08,169.81,2024-04-02 08:45:00,162
1448.0,169.882,169.88,169.89,169.89,169.88,2024-04-02 08:50:00,36
313.0,169.8984,169.9,169.9,169.9,169.9,2024-04-02 08:55:00,12
610.0,169.9975,170.0,170.0,170.0,170.0,2024-04-02 09:00:00,21
299.0,170.0383,170.04,170.04,170.04,170.04,2024-04-02 09:05:00,7
1246.0,170.0031,170.02,170.0,170.02,170.0,2024-04-02 09:10:00,42
2355.0,169.9661,169.98,169.98,169.98,169.98,2024-04-02 09:30:00,42
1362.0,169.9015,169.89,169.92,169.92,169.89,2024-04-02 09:35:00,24
1530.0,169.9161,169.91,169.92,169.92,169.9,2024-04-02 09:40:00,10
1316.0,169.8582,169.85,169.86,169.86,169.85,2024-04-02 09:45:00,151
640.0,169.8813,169.89,169.9,169.9,169.89,2024-04-02 09:50:00,21
1007.0,169.8866,169.89,169.89,169.89,169.87,2024-04-02 09:55:00,19
3041.0,169.8439,169.8,169.88,169.88,169.8,2024-04-02 10:00:00,104
368.0,169.7925,169.78,169.78,169.78,169.78,2024-04-02 10:05:00,25
2015.0,169.8101,169.8,169.82,169.82,169.8,2024-04-02 10:10:00,60
286.0,169.874,169.88,169.88,169.88,169.88,2024-04-02 10:20:00,8
682.0,169.8214,169.83,169.79,169.83,169.79,2024-04-02 10:25:00,35
1612.0,169.7822,169.85,169.75,169.85,169.75,2024-04-02 10:35:00,131
2199.0,169.6652,169.71,169.66,169.71,169.6,2024-04-02 10:40:00,191
1666.0,169.6851,169.64,169.69,169.69,169.64,2024-04-02 10:45:00,38
1475.0,169.714,169.71,169.71,169.71,169.71,2024-04-02 10:50:00,35
1700.0,169.6688,169.72,169.65,169.72,169.65,2024-04-02 10:55:00,70
6118.0,169.603,169.63,169.57,169.64,169.52,2024-04-02 11:00:00,222
9018.0,169.4931,169.56,169.45,169.56,169.45,2024-04-02 11:05:00,444
1670.0,169.4813,169.42,169.53,169.53,169.42,2024-04-02 11:10:00,65
1397.0,169.5197,169.54,169.52,169.54,169.5,2024-04-02 11:15:00,92
3961.0,169.4813,169.52,169.5,169.52,169.45,2024-04-02 11:20:00,162
8177.0,169.5128,169.48,169.51,169.56,169.48,2024-04-02 11:25:00,189
11456.0,169.4656,169.51,169.49,169.51,169.41,2024-04-02 11:30:00,224
3985.0,169.4687,169.45,169.5,169.5,169.45,2024-04-02 11:35:00,83
6084.0,169.4662,169.46,169.47,169.5,169.45,2024-04-02 11:40:00,128
5213.0,169.4284,169.46,169.42,169.46,169.4,2024-04-02 11:45:00,173
7828.0,169.4123,169.42,169.41,169.43,169.4,2024-04-02 11:50:00,132
9191.0,169.4001,169.41,169.41,169.42,169.35,2024-04-02 11:55:00,250
53010.0,169.5341,169.6,169.82,169.93,169.37,2024-04-02 12:00:00,2441
4454.0,169.45,169.81,169.35,169.81,169.35,2024-04-02 12:05:00,292
7430.0,169.3203,169.37,169.27,169.37,169.27,2024-04-02 12:10:00,392
13234.0,169.2487,169.27,169.27,169.28,169.22,2024-04-02 12:15:00,421
7439.0,169.2828,169.28,169.3,169.35,169.21,2024-04-02 12:20:00,200
10885.0,169.3086,169.31,169.33,169.35,169.25,2024-04-02 12:25:00,300
12058.0,169.3128,169.34,169.24,169.36,169.21,2024-04-02 12:30:00,358
17879.0,169.1731,169.23,169.11,169.23,169.11,2024-04-02 12:35:00,633
39771.0,169.0681,169.1197,169.04,169.12,169.01,2024-04-02 12:40:00,825
42392.0,169.0267,169.04,169.02,169.09,169.0,2024-04-02 12:45:00,927
16092.0,169.0753,169.05,169.1,169.13,169.04,2024-04-02 12:50:00,442
16706.0,169.031,169.09,169.06,169.09,169.0,2024-04-02 12:55:00,481
29841.0,169.0744,169.05,169.01,169.1497,169.01,2024-04-02 13:00:00,667
75269.0,168.9394,169.01,168.81,169.03,168.8,2024-04-02 13:05:00,2929
59512.0,168.9305,168.8,168.95,169.1489,168.76,2024-04-02 13:10:00,1350
48596.0,168.904,168.94,169.04,169.04,168.81,2024-04-02 13:15:00,1188
39972.0,169.0362,169.04,169.02,169.14,168.98,2024-04-02 13:20:00,954
90747.0,169.0274,169.0,169.07,169.15,168.8716,2024-04-02 13:25:00,1446
2354736.0,168.9538,169.08,168.7009,169.33,168.62,2024-04-02 13:30:00,26727
936932.0,168.8178,168.71,168.55,169.02,168.54,2024-04-02 13:35:00,13162
1303219.0,168.4235,168.5473,168.57,168.64,168.2302,2024-04-02 13:40:00,17228
1003230.0,168.9421,168.56,169.0445,169.15,168.52,2024-04-02 13:45:00,13016
849576.0,169.0412,169.05,169.13,169.25,168.82,2024-04-02 13:50:00,10130
759331.0,169.0812,169.122,169.08,169.23,168.9309,2024-04-02 13:55:00,9957
721283.0,169.0939,169.09,169.28,169.295,168.85,2024-04-02 14:00:00,10478
459117.0,169.0516,169.2899,168.97,169.295,168.89,2024-04-02 14:05:00,7778
480483.0,168.9535,168.96,168.87,169.08,168.81,2024-04-02 14:10:00,7268
495776.0,169.0299,168.88,169.21,169.22,168.88,2024-04-02 14:15:00,7185
586423.0,169.1475,169.205,169.26,169.34,168.99,2024-04-02 14:20:00,8482
470576.0,169.155,169.265,169.04,169.3,169.0,2024-04-02 14:25:00,14394
486753.0,169.0226,169.035,168.87,169.195,168.855,2024-04-02 14:30:00,16747
394240.0,168.916,168.87,168.865,169.0166,168.84,2024-04-02 14:35:00,13721
371784.0,168.9286,168.8603,168.965,169.0,168.85,2024-04-02 14:40:00,18165
549086.0,168.9149,168.94,168.68,169.078,168.66,2024-04-02 14:45:00,19081
533315.0,168.6562,168.691,168.7215,168.77,168.53,2024-04-02 14:50:00,15060
319389.0,168.7203,168.725,168.675,168.79,168.61,2024-04-02 14:55:00,11586
394144.0,168.752,168.675,168.71,168.85,168.66,2024-04-02 15:00:00,15697
347674.0,168.7118,168.716,168.7101,168.78,168.67,2024-04-02 15:05:00,16043
488350.0,168.8329,168.715,168.84,168.955,168.7,2024-04-02 15:10:00,15608
342423.0,168.9108,168.83,168.99,169.04,168.805,2024-04-02 15:15:00,14183
284566.0,168.9687,168.9996,168.94,169.0299,168.91,2024-04-02 15:20:00,12011
291732.0,168.919,168.95,168.8322,168.99,168.815,2024-04-02 15:25:00,10477
371899.0,168.8958,168.835,168.985,169.015,168.77,2024-04-02 15:30:00,5424
453936.0,169.0459,168.98,168.985,169.15,168.96,2024-04-02 15:35:00,5408
294394.0,168.9539,168.99,168.81,169.0,168.795,2024-04-02 15:40:00,4278
231707.0,168.8188,168.805,168.78,168.88,168.775,2024-04-02 15:45:00,3616
339643.0,168.7073,168.785,168.6799,168.845,168.63,2024-04-02 15:50:00,5225
337254.0,168.6725,168.6733,168.65,168.74,168.615,2024-04-02 15:55:00,4389
341011.0,168.6394,168.65,168.64,168.695,168.6,2024-04-02 16:00:00,4559
281710.0,168.6409,168.635,168.7,168.708,168.595,2024-04-02 16:05:00,3776
367854.0,168.6146,168.695,168.54,168.715,168.52,2024-04-02 16:10:00,4804
489845.0,168.4756,168.545,168.48,168.59,168.37,2024-04-02 16:15:00,8415
310399.0,168.5136,168.48,168.51,168.58,168.45,2024-04-02 16:20:00,3967
315907.0,168.6282,168.515,168.6745,168.695,168.515,2024-04-02 16:25:00,4188
306774.0,168.7058,168.68,168.68,168.76,168.64,2024-04-02 16:30:00,4163
195554.0,168.7119,168.685,168.71,168.7501,168.67,2024-04-02 16:35:00,3345
210636.0,168.74,168.72,168.7335,168.79,168.72,2024-04-02 16:40:00,3288
201858.0,168.7776,168.735,168.8123,168.87,168.71,2024-04-02 16:45:00,3308
265802.0,168.7257,168.81,168.75,168.84,168.64,2024-04-02 16:50:00,3432
229702.0,168.7638,168.73,168.8,168.84,168.71,2024-04-02 16:55:00,3321
322512.0,168.8455,168.8,168.905,168.92,168.8,2024-04-02 17:00:00,3635
454615.0,168.9841,168.905,169.015,169.09,168.88,2024-04-02 17:05:00,4653
288463.0,169.0055,169.015,168.965,169.065,168.96,2024-04-02 17:10:00,3646
383054.0,169.0071,168.965,168.985,169.068,168.95,2024-04-02 17:15:00,3835
283052.0,169.0066,168.985,168.955,169.09,168.9235,2024-04-02 17:20:00,3471
225816.0,168.9906,168.96,168.995,169.04,168.95,2024-04-02 17:25:00,2781
293798.0,169.0193,169.0,169.02,169.06,168.98,2024-04-02 17:30:00,3850
269384.0,169.0221,169.02,169.06,169.075,168.98,2024-04-02 17:35:00,3301
388964.0,169.0113,169.06,169.015,169.07,168.96,2024-04-02 17:40:00,4341
351031.0,169.0455,169.01,169.07,169.105,168.99,2024-04-02 17:45:00,4159
236261.0,169.0186,169.08,169.0,169.08,168.975,2024-04-02 17:50:00,3149
269919.0,169.0351,168.9936,169.0101,169.08,168.99,2024-04-02 17:55:00,3296
243922.0,169.0073,169.02,168.99,169.03,168.97,2024-04-02 18:00:00,2892
298308.0,169.0042,169.0,169.0,169.06,168.98,2024-04-02 18:05:00,3441
242160.0,168.977,169.0,168.89,169.01,168.89,2024-04-02 18:10:00,3508
334786.0,168.9304,168.895,168.99,169.02,168.86,2024-04-02 18:15:00,4192
275682.0,169.0049,168.995,168.921,169.04,168.92,2024-04-02 18:20:00,3200
247375.0,168.9362,168.925,168.92,168.98,168.89,2024-04-02 18:25:00,3177
212743.0,168.921,168.92,168.915,168.95,168.87,2024-04-02 18:30:00,2969
256512.0,168.8429,168.91,168.84,168.9124,168.78,2024-04-02 18:35:00,3594
243075.0,168.8554,168.8456,168.865,168.9,168.81,2024-04-02 18:40:00,3232
259068.0,168.8135,168.87,168.8302,168.875,168.75,2024-04-02 18:45:00,3526
245088.0,168.8551,168.835,168.85,168.9,168.82,2024-04-02 18:50:00,3152
203646.0,168.8363,168.85,168.825,168.88,168.79,2024-04-02 18:55:00,2890
256121.0,168.8938,168.825,168.955,168.965,168.82,2024-04-02 19:00:00,3491
542510.0,169.0054,168.96,168.9709,169.07,168.94,2024-04-02 19:05:00,5585
363708.0,168.9583,168.98,168.89,169.01,168.87,2024-04-02 19:10:00,3932
441164.0,168.8103,168.885,168.7738,168.91,168.73,2024-04-02 19:15:00,4866
341143.0,168.8737,168.775,168.9383,168.9457,168.775,2024-04-02 19:20:00,4582
334116.0,168.9847,168.94,168.98,169.02,168.94,2024-04-02 19:25:00,4201
475695.0,169.0379,168.99,169.07,169.11,168.945,2024-04-02 19:30:00,5391
539956.0,169.0675,169.0734,169.015,169.16,168.99,2024-04-02 19:35:00,6251
489377.0,169.0789,169.02,169.08,169.14,169.02,2024-04-02 19:40:00,5807
626327.0,169.1275,169.07,169.215,169.22,168.985,2024-04-02 19:45:00,7005
1309958.0,169.0602,169.22,168.92,169.2201,168.87,2024-04-02 19:50:00,14637
2939580.0,168.9628,168.92,168.94,169.06,168.77,2024-04-02 19:55:00,27831
1832836.0,168.8396,168.84,168.76,168.94,168.76,2024-04-02 20:00:00,657
157264.0,168.8333,168.75,168.71,168.84,168.71,2024-04-02 20:05:00,322
11231.0,168.807,168.72,168.77,168.86,168.72,2024-04-02 20:10:00,259
4473.0,168.8101,168.78,168.81,168.84,168.78,2024-04-02 20:15:00,134
50809.0,168.8393,168.84,168.86,168.87,168.8,2024-04-02 20:20:00,209
287784.0,168.84,168.84,168.85,168.85,168.8,2024-04-02 20:25:00,230
5713.0,168.8363,168.85,168.81,168.85,168.81,2024-04-02 20:30:00,174
1950.0,168.8264,168.8101,168.83,168.84,168.8101,2024-04-02 20:35:00,60
7428.0,168.872,168.84,168.8902,168.8902,168.84,2024-04-02 20:40:00,155
9635.0,168.9818,168.91,168.95,169.0,168.89,2024-04-02 20:45:00,170
173718.0,168.8379,168.84,168.99,169.02,168.84,2024-04-02 20:50:00,140
7318.0,168.9952,168.98,168.9318,169.0,168.9318,2024-04-02 20:55:00,143
739.0,168.9718,168.97,168.99,168.99,168.97,2024-04-02 21:00:00,54
6272.0,168.9739,168.9705,168.99,168.99,168.9705,2024-04-02 21:05:00,87
2859.0,168.9849,168.9801,168.97,168.99,168.97,2024-04-02 21:10:00,97
2532.0,168.9764,168.97,168.97,168.99,168.97,2024-04-02 21:15:00,93
2895.0,168.9689,168.98,168.9629,168.98,168.94,2024-04-02 21:20:00,141
