volume,vw,open,close,high,low,date,n
6418.0,189.5857,189.55,189.68,189.68,189.55,2024-01-02 11:05:00,202
5890.0,189.5468,189.55,189.6,189.6,189.44,2024-01-02 11:10:00,278
49578.0,189.3954,189.5,189.15,189.5,189.15,2024-01-02 11:15:00,338
3724.0,189.2144,189.23,189.2,189.26,189.2,2024-01-02 11:20:00,165
11260.0,189.0007,189.1,188.95,189.1,188.95,2024-01-02 11:25:00,638
8807.0,188.8529,188.87,188.88,188.9,188.8,2024-01-02 11:30:00,329
4277.0,188.8797,188.81,189.08,189.08,188.8,2024-01-02 11:35:00,166
3498.0,189.0783,189.08,189.09,189.09,189.03,2024-01-02 11:40:00,140
10180.0,189.0571,189.22,189.0,189.22,189.0,2024-01-02 11:45:00,298
3210.0,189.0217,189.06,189.02,189.06,189.0,2024-01-02 11:50:00,143
6725.0,188.9524,188.96,188.94,188.96,188.94,2024-01-02 11:55:00,156
36150.0,189.2926,189.02,189.15,189.65,189.0,2024-01-02 12:00:00,992
10693.0,189.1257,189.26,189.13,189.26,189.03,2024-01-02 12:05:00,295
3805.0,189.2684,189.13,189.3,189.33,189.13,2024-01-02 12:10:00,143
6348.0,189.2452,189.21,189.3,189.3,189.2,2024-01-02 12:15:00,195
15986.0,189.2701,189.29,189.27,189.32,189.25,2024-01-02 12:20:00,250
13132.0,189.2106,189.3,189.15,189.3,189.15,2024-01-02 12:25:00,288
14874.0,189.0845,189.1,189.1,189.15,189.0,2024-01-02 12:30:00,449
16173.0,189.0128,189.07,188.91,189.1,188.91,2024-01-02 12:35:00,407
8501.0,188.898,188.91,188.94,188.99,188.85,2024-01-02 12:40:00,345
8956.0,188.8684,188.86,188.85,188.9,188.85,2024-01-02 12:45:00,231
9146.0,188.784,188.83,188.83,188.83,188.73,2024-01-02 12:50:00,496
31145.0,188.5738,188.83,188.4,188.87,188.4,2024-01-02 12:55:00,902
145605.0,189.1388,189.03,188.26,192.1,188.25,2024-01-02 13:00:00,4361
57709.0,188.6713,191.0,188.2,191.16,188.2,2024-01-02 13:05:00,1674
62490.0,188.028,188.21,187.92,188.3,187.78,2024-01-02 13:10:00,1760
42208.0,187.9186,187.9876,187.9599,188.0,187.85,2024-01-02 13:15:00,1058
30174.0,187.9801,187.95,187.95,188.0,187.9,2024-01-02 13:20:00,756
39334.0,188.0407,187.92,187.95,188.01,187.92,2024-01-02 13:25:00,985
39840.0,188.139,187.95,188.37,188.4,187.91,2024-01-02 13:30:00,1170
27534.0,188.2539,188.3,188.25,188.32,188.15,2024-01-02 13:35:00,887
20334.0,188.2587,188.22,188.38,188.38,188.1918,2024-01-02 13:40:00,630
19700.0,188.2375,188.39,188.2,188.39,188.1518,2024-01-02 13:45:00,946
32147.0,188.194,188.2,188.18,188.2,188.18,2024-01-02 13:50:00,896
38873.0,188.2471,188.18,188.1,192.53,188.08,2024-01-02 13:55:00,1058
732539.0,192.245,188.1,187.9,188.11,187.9,2024-01-02 14:00:00,1666
39541.0,188.0464,187.92,188.15,188.17,187.9,2024-01-02 14:05:00,1010
30174.0,188.1906,188.17,188.1606,188.2,188.15,2024-01-02 14:10:00,849
62146.0,188.3716,188.1602,188.5,188.54,188.1602,2024-01-02 14:15:00,1095
65079.0,188.4677,188.49,188.33,188.52,188.33,2024-01-02 14:20:00,1110
288389.0,187.6699,188.33,187.14,188.33,187.0,2024-01-02 14:25:00,4983
5632684.0,187.5674,187.15,187.73,188.44,186.35,2024-01-02 14:30:00,64430
1827386.0,187.6599,187.76,187.53,188.07,187.13,2024-01-02 14:35:00,23233
2191480.0,186.6748,187.54,186.26,187.56,186.06,2024-01-02 14:40:00,28177
1732919.0,186.3809,186.25,186.1,186.94,186.01,2024-01-02 14:45:00,23551
1487519.0,186.3533,186.09,186.28,186.68,186.09,2024-01-02 14:50:00,19359
1303896.0,186.2914,186.27,186.52,186.6,186.03,2024-01-02 14:55:00,15943
1225047.0,186.7488,186.52,186.83,186.93,186.48,2024-01-02 15:00:00,17402
861332.0,186.7394,186.8201,186.64,186.97,186.49,2024-01-02 15:05:00,14063
728391.0,186.6713,186.63,186.53,186.83,186.49,2024-01-02 15:10:00,21295
633143.0,186.4295,186.53,186.48,186.575,186.29,2024-01-02 15:15:00,28882
592022.0,186.4299,186.48,186.47,186.55,186.27,2024-01-02 15:20:00,26753
733677.0,186.2717,186.4601,186.1899,186.58,186.07,2024-01-02 15:25:00,25250
1272135.0,185.8503,186.18,185.58,186.18,185.58,2024-01-02 15:30:00,33474
916674.0,185.5059,185.5881,185.6,185.6807,185.32,2024-01-02 15:35:00,27969
701077.0,185.4577,185.59,185.53,185.69,185.26,2024-01-02 15:40:00,25301
725311.0,185.529,185.53,185.44,185.6855,185.3996,2024-01-02 15:45:00,22572
771483.0,185.3865,185.44,185.545,185.55,185.1843,2024-01-02 15:50:00,26709
740501.0,185.7074,185.54,185.89,185.9,185.47,2024-01-02 15:55:00,24284
921046.0,186.1715,185.88,186.3382,186.37,185.87,2024-01-02 16:00:00,23543
639646.0,186.3852,186.34,186.37,186.52,186.27,2024-01-02 16:05:00,9416
722098.0,186.6367,186.37,186.6,186.8412,186.37,2024-01-02 16:10:00,8986
632545.0,186.5157,186.595,186.455,186.7,186.41,2024-01-02 16:15:00,6994
453579.0,186.4991,186.45,186.47,186.63,186.3682,2024-01-02 16:20:00,6694
514521.0,186.7299,186.48,186.805,186.905,186.465,2024-01-02 16:25:00,6735
616877.0,186.9471,186.8,186.975,187.0599,186.78,2024-01-02 16:30:00,7255
638328.0,187.1289,186.975,187.06,187.35,186.88,2024-01-02 16:35:00,7018
501863.0,186.9424,187.07,186.96,187.07,186.85,2024-01-02 16:40:00,6748
479899.0,187.0613,186.96,187.0388,187.155,186.95,2024-01-02 16:45:00,6592
529276.0,186.9062,187.0264,186.715,187.07,186.7,2024-01-02 16:50:00,7040
437038.0,186.7784,186.72,186.7443,186.92,186.65,2024-01-02 16:55:00,5760
432677.0,186.8788,186.75,186.8386,186.96,186.745,2024-01-02 17:00:00,5730
447515.0,186.8095,186.84,186.85,186.93,186.6701,2024-01-02 17:05:00,6064
500663.0,186.7559,186.84,186.7941,186.88,186.6601,2024-01-02 17:10:00,6186
571793.0,186.676,186.79,186.6401,186.8,186.57,2024-01-02 17:15:00,7471
485685.0,186.7812,186.6414,186.875,186.88,186.63,2024-01-02 17:20:00,6060
502140.0,186.8138,186.87,186.615,186.92,186.61,2024-01-02 17:25:00,6520
439468.0,186.6418,186.615,186.75,186.75,186.53,2024-01-02 17:30:00,5484
457452.0,186.8288,186.75,186.9072,186.92,186.724,2024-01-02 17:35:00,5312
444951.0,186.9352,186.91,186.88,187.04,186.82,2024-01-02 17:40:00,5616
602364.0,186.4825,186.87,186.175,186.89,186.139,2024-01-02 17:45:00,7558
537758.0,186.0548,186.175,186.025,186.19,185.985,2024-01-02 17:50:00,7353
412502.0,185.9616,186.03,185.878,186.11,185.8401,2024-01-02 17:55:00,5421
356883.0,185.883,185.885,185.85,185.9576,185.79,2024-01-02 18:00:00,5029
297004.0,185.7798,185.85,185.68,185.91,185.63,2024-01-02 18:05:00,5104
286735.0,185.718,185.675,185.75,185.77,185.6603,2024-01-02 18:10:00,4387
493169.0,185.6488,185.7499,185.57,185.76,185.54,2024-01-02 18:15:00,5583
527647.0,185.4995,185.575,185.51,185.59,185.4,2024-01-02 18:20:00,6975
511967.0,185.3969,185.51,185.295,185.57,185.26,2024-01-02 18:25:00,6299
598787.0,185.2865,185.29,185.315,185.36,185.22,2024-01-02 18:30:00,7496
551322.0,185.4164,185.3101,185.485,185.4999,185.245,2024-01-02 18:35:00,6506
395767.0,185.4418,185.48,185.385,185.54,185.35,2024-01-02 18:40:00,5494
502510.0,185.2917,185.39,185.15,185.4474,185.14,2024-01-02 18:45:00,7004
1175095.0,184.9772,185.14,184.9499,185.15,184.79,2024-01-02 18:50:00,18340
539689.0,184.8775,184.95,184.9083,184.99,184.745,2024-01-02 18:55:00,6734
416212.0,184.8854,184.9025,184.88,184.98,184.81,2024-01-02 19:00:00,5331
531625.0,184.7866,184.8815,184.6401,184.93,184.64,2024-01-02 19:05:00,7090
690543.0,184.6586,184.645,184.65,184.71,184.56,2024-01-02 19:10:00,7649
498041.0,184.5659,184.645,184.505,184.656,184.49,2024-01-02 19:15:00,7077
707383.0,184.4215,184.5,184.315,184.545,184.29,2024-01-02 19:20:00,7713
620869.0,184.3364,184.32,184.495,184.52,184.23,2024-01-02 19:25:00,7264
651241.0,184.5548,184.49,184.51,184.68,184.42,2024-01-02 19:30:00,7132
417975.0,184.4578,184.51,184.395,184.56,184.3399,2024-01-02 19:35:00,6006
506552.0,184.4752,184.38,184.47,184.55,184.35,2024-01-02 19:40:00,5871
410599.0,184.5509,184.47,184.461,184.63,184.455,2024-01-02 19:45:00,5687
589889.0,184.3154,184.46,184.11,184.56,184.11,2024-01-02 19:50:00,8131
637288.0,184.1013,184.1113,184.05,184.18,184.01,2024-01-02 19:55:00,7349
935954.0,184.0103,184.045,183.9899,184.15,183.885,2024-01-02 20:00:00,12577
717151.0,184.0334,183.9925,184.125,184.155,183.92,2024-01-02 20:05:00,7976
747079.0,184.0413,184.13,183.9166,184.2,183.905,2024-01-02 20:10:00,8339
708650.0,184.1216,183.915,184.29,184.3,183.895,2024-01-02 20:15:00,7706
671698.0,184.2762,184.29,184.32,184.35,184.21,2024-01-02 20:20:00,7517
734864.0,184.3496,184.33,184.42,184.46,184.26,2024-01-02 20:25:00,7916
1038879.0,184.6223,184.42,184.5889,184.74,184.415,2024-01-02 20:30:00,10848
740485.0,184.5555,184.59,184.53,184.64,184.465,2024-01-02 20:35:00,8662
1031680.0,184.734,184.53,184.86,184.88,184.53,2024-01-02 20:40:00,10349
1191802.0,184.8147,184.855,184.8275,184.985,184.72,2024-01-02 20:45:00,12086
2101132.0,185.2402,184.84,185.445,185.47,184.84,2024-01-02 20:50:00,20244
3343861.0,185.4699,185.45,185.525,185.64,185.26,2024-01-02 20:55:00,27292
863239.0,185.6378,185.59,185.6,185.71,185.4351,2024-01-02 21:00:00,983
77618.0,185.6456,185.59,185.55,185.93,185.5,2024-01-02 21:05:00,906
18911.0,185.6075,185.58,185.59,185.65,185.5699,2024-01-02 21:10:00,479
15347.0,185.5873,185.6,185.55,185.66,185.52,2024-01-02 21:15:00,502
15593.0,185.5914,185.64,185.5202,185.64,185.52,2024-01-02 21:20:00,394
17881.0,185.5341,185.55,185.47,185.58,185.4579,2024-01-02 21:25:00,496
91360.0,185.6302,185.47,185.46,185.64,185.46,2024-01-02 21:30:00,268
10654.0,185.5256,185.49,185.53,185.6,185.46,2024-01-02 21:35:00,345
5927.0,185.5424,185.53,185.56,185.58,185.52,2024-01-02 21:40:00,272
148641.0,185.6377,185.5311,185.5384,185.64,185.52,2024-01-02 21:45:00,207
67265.0,185.6026,185.53,185.43,185.64,185.42,2024-01-02 21:50:00,388
499879.0,185.6351,185.43,185.43,185.55,185.42,2024-01-02 21:55:00,396
15884.0,185.7001,185.43,185.45,185.51,185.41,2024-01-02 22:00:00,364
8016.0,185.4713,185.45,185.41,185.47,185.4,2024-01-02 22:05:00,309
6928.0,185.3903,185.411,185.37,185.411,185.37,2024-01-02 22:10:00,327
2457.0,185.3558,185.35,185.35,185.37,185.35,2024-01-02 22:15:00,170
7684.0,185.3481,185.33,185.33,185.41,185.3,2024-01-02 22:20:00,275
5344.0,185.3592,185.34,185.36,185.38,185.33,2024-01-02 22:25:00,183
28492.0,185.5841,185.35,185.38,185.64,185.35,2024-01-02 22:30:00,152
4253.0,185.4136,185.42,185.43,185.44,185.38,2024-01-02 22:35:00,160
3898.0,185.4442,185.44,185.45,185.46,185.42,2024-01-02 22:40:00,127
5477.0,185.4809,185.45,185.54,185.55,185.45,2024-01-02 22:45:00,170
4279.0,185.49,185.5,185.45,185.55,185.45,2024-01-02 22:50:00,180
6388.0,185.4917,185.45,185.57,185.57,185.45,2024-01-02 22:55:00,168
6907.0,185.5759,185.58,185.55,185.6,185.5,2024-01-02 23:00:00,142
1910.0,185.5331,185.53,185.53,185.53,185.53,2024-01-02 23:05:00,64
16028.0,185.5084,185.53,185.5201,185.54,185.5,2024-01-02 23:10:00,155
4133.0,185.5148,185.54,185.5,185.54,185.5,2024-01-02 23:15:00,112
6409.0,185.405,185.51,185.34,185.51,185.34,2024-01-02 23:20:00,209
4373.0,185.3625,185.36,185.36,185.4,185.35,2024-01-02 23:25:00,149
1718.0,185.3576,185.37,185.3699,185.37,185.34,2024-01-02 23:30:00,60
3703.0,185.3648,185.3699,185.34,185.37,185.34,2024-01-02 23:35:00,110
4555.0,185.336,185.34,185.36,185.36,185.31,2024-01-02 23:40:00,137
4767.0,185.3127,185.36,185.2999,185.36,185.29,2024-01-02 23:45:00,195
2743.0,185.2634,185.27,185.25,185.27,185.25,2024-01-02 23:50:00,128
9757.0,185.3063,185.22,185.3081,185.35,185.22,2024-01-02 23:55:00,184
2355.0,185.291,185.31,185.26,185.31,185.26,2024-01-03 00:00:00,117
5094.0,185.2242,185.24,185.23,185.24,185.15,2024-01-03 00:05:00,170
4387.0,185.216,185.2,185.24,185.24,185.18,2024-01-03 00:10:00,139
6115.0,185.2605,185.2,185.26,185.29,185.19,2024-01-03 00:15:00,135
6838.0,185.2716,185.29,185.2491,185.3,185.2,2024-01-03 00:20:00,112
5914.0,185.2272,185.2,185.21,185.3,185.2,2024-01-03 00:25:00,149
3493.0,185.2005,185.2,185.18,185.23,185.18,2024-01-03 00:30:00,131
1996.0,185.2385,185.2,185.27,185.27,185.2,2024-01-03 00:35:00,92
1785.0,185.2375,185.27,185.2,185.27,185.2,2024-01-03 00:40:00,63
3536.0,185.2309,185.2,185.21,185.28,185.2,2024-01-03 00:45:00,150
4799.0,185.2255,185.2101,185.24,185.25,185.21,2024-01-03 00:50:00,143
7443.0,185.228,185.24,185.2,185.28,185.2,2024-01-03 00:55:00,178
8305.0,184.9358,185.0,184.9,185.0,184.9,2024-01-03 09:00:00,289
4403.0,184.8361,184.85,184.88,184.88,184.73,2024-01-03 09:05:00,156
3445.0,184.9262,184.87,184.87,184.99,184.87,2024-01-03 09:10:00,106
2395.0,184.8863,184.93,184.86,184.94,184.86,2024-01-03 09:15:00,82
2866.0,184.926,184.9,184.99,184.99,184.89,2024-01-03 09:20:00,71
1232.0,184.9399,184.93,184.92,184.93,184.92,2024-01-03 09:25:00,56
1467.0,184.8874,184.86,184.9,184.9,184.86,2024-01-03 09:35:00,45
1426.0,184.8248,184.88,184.79,184.88,184.79,2024-01-03 09:40:00,86
446.0,184.7644,184.76,184.76,184.76,184.76,2024-01-03 09:45:00,17
402.0,184.7159,184.72,184.72,184.72,184.72,2024-01-03 09:50:00,19
937.0,184.715,184.72,184.72,184.72,184.72,2024-01-03 09:55:00,33
921.0,184.6722,184.67,184.68,184.68,184.67,2024-01-03 10:00:00,50
2251.0,184.7498,184.72,184.79,184.79,184.72,2024-01-03 10:05:00,76
4540.0,184.7975,184.77,184.8,184.8,184.77,2024-01-03 10:10:00,70
1023.0,184.7878,184.8,184.79,184.8,184.79,2024-01-03 10:15:00,35
1463.0,184.7731,184.78,184.77,184.81,184.77,2024-01-03 10:20:00,35
1128.0,184.7099,184.7,184.7,184.7,184.7,2024-01-03 10:25:00,25
692.0,184.69,184.69,184.7,184.7,184.69,2024-01-03 10:30:00,26
203.0,184.7133,184.71,184.71,184.71,184.71,2024-01-03 10:35:00,6
976.0,184.7847,184.77,184.8,184.8,184.77,2024-01-03 10:40:00,29
3023.0,184.8314,184.83,184.8,184.83,184.8,2024-01-03 10:45:00,62
522.0,184.8248,184.82,184.82,184.82,184.82,2024-01-03 10:50:00,15
803.0,184.7367,184.73,184.73,184.73,184.73,2024-01-03 10:55:00,38
196.0,184.7947,184.8,184.8,184.8,184.8,2024-01-03 11:00:00,11
378.0,184.8257,184.83,184.82,184.83,184.82,2024-01-03 11:05:00,13
855.0,184.7512,184.74,184.74,184.74,184.74,2024-01-03 11:20:00,34
250.0,184.6998,184.7,184.7,184.7,184.7,2024-01-03 11:25:00,10
3149.0,184.7129,184.66,184.76,184.76,184.66,2024-01-03 11:30:00,118
5778.0,184.7432,184.75,184.72,184.75,184.71,2024-01-03 11:35:00,65
1047.0,184.7516,184.75,184.75,184.76,184.75,2024-01-03 11:40:00,50
1925.0,184.7628,184.78,184.78,184.78,184.78,2024-01-03 11:45:00,145
3116.0,184.8689,184.85,184.9,184.9,184.85,2024-01-03 11:50:00,63
4686.0,184.9452,184.9,185.0,185.0,184.9,2024-01-03 11:55:00,173
7065.0,184.9332,184.95,184.88,184.99,184.88,2024-01-03 12:00:00,216
3206.0,184.8695,184.87,184.87,184.9,184.84,2024-01-03 12:05:00,107
3691.0,184.9151,184.94,184.9,184.95,184.89,2024-01-03 12:10:00,154
2275.0,184.8668,184.86,184.9,184.9,184.84,2024-01-03 12:15:00,124
8654.0,184.8081,184.88,184.72,184.88,184.72,2024-01-03 12:20:00,346
9937.0,184.6236,184.67,184.67,184.67,184.58,2024-01-03 12:25:00,418
12933.0,184.5538,184.61,184.55,184.61,184.5,2024-01-03 12:30:00,357
7768.0,184.5533,184.5,184.7,184.7,184.5,2024-01-03 12:35:00,271
9664.0,184.7379,184.7,184.56,184.88,184.56,2024-01-03 12:40:00,249
4957.0,184.5718,184.59,184.6,184.6,184.55,2024-01-03 12:45:00,172
5286.0,184.6611,184.65,184.67,184.72,184.65,2024-01-03 12:50:00,118
13870.0,184.456,184.65,184.31,184.65,184.31,2024-01-03 12:55:00,456
98099.0,184.7673,184.975,184.2317,185.64,184.2,2024-01-03 13:00:00,3542
15729.0,184.2789,184.19,184.3016,184.4,184.19,2024-01-03 13:05:00,500
11754.0,184.3961,184.38,184.32,184.5,184.32,2024-01-03 13:10:00,373
10719.0,184.4858,184.3937,184.56,184.56,184.3937,2024-01-03 13:15:00,415
176695.0,185.5665,184.6,184.6661,184.7,184.53,2024-01-03 13:20:00,450
6672.0,184.6422,184.61,184.63,184.67,184.61,2024-01-03 13:25:00,230
17225.0,184.5622,184.61,184.6,184.61,184.48,2024-01-03 13:30:00,438
9240.0,184.6929,184.62,184.7399,184.7399,184.62,2024-01-03 13:35:00,310
9483.0,184.7164,184.73,184.72,184.75,184.7,2024-01-03 13:40:00,373
5915.0,184.6223,184.68,184.54,184.7,184.54,2024-01-03 13:45:00,287
24923.0,184.7522,184.65,184.72,184.8789,184.65,2024-01-03 13:50:00,369
9267.0,184.7208,184.66,184.65,184.78,184.65,2024-01-03 13:55:00,414
24524.0,184.6059,184.68,184.5295,184.8,184.47,2024-01-03 14:00:00,710
19561.0,184.4531,184.5,184.43,184.53,184.4,2024-01-03 14:05:00,563
51868.0,184.2186,184.43,184.119,184.43,184.1,2024-01-03 14:10:00,951
50685.0,184.0794,184.1,184.15,184.22,184.0,2024-01-03 14:15:00,1593
39907.0,184.1372,184.22,184.08,184.25,184.02,2024-01-03 14:20:00,718
130269.0,183.8731,184.0,184.3,184.3,183.5,2024-01-03 14:25:00,2267
3298948.0,184.7218,184.22,185.6399,185.6887,183.86,2024-01-03 14:30:00,33432
1704697.0,185.4174,185.63,185.03,185.88,184.95,2024-01-03 14:35:00,18817
1100281.0,184.9119,185.035,184.82,185.19,184.71,2024-01-03 14:40:00,12290
1104979.0,185.0067,184.82,185.17,185.22,184.69,2024-01-03 14:45:00,11811
917756.0,185.1475,185.17,185.045,185.35,184.95,2024-01-03 14:50:00,10704
1431802.0,184.8053,185.04,184.7701,185.15,184.61,2024-01-03 14:55:00,10627
1060972.0,184.8565,184.77,184.82,185.29,184.56,2024-01-03 15:00:00,13492
772744.0,184.5408,184.825,184.3613,184.8455,184.34,2024-01-03 15:05:00,10128
1156911.0,184.121,184.365,183.956,184.38,183.95,2024-01-03 15:10:00,11328
702514.0,183.9803,183.96,183.915,184.14,183.855,2024-01-03 15:15:00,8961
807455.0,183.8238,183.91,183.75,183.95,183.71,2024-01-03 15:20:00,9647
970814.0,183.847,183.75,183.9587,184.11,183.63,2024-01-03 15:25:00,14855
649020.0,183.9729,183.955,183.92,184.12,183.81,2024-01-03 15:30:00,23384
679645.0,183.9451,183.925,183.78,184.12,183.72,2024-01-03 15:35:00,24307
595975.0,183.8951,183.76,183.83,184.01,183.71,2024-01-03 15:40:00,21321
757259.0,183.6757,183.82,183.53,183.9085,183.495,2024-01-03 15:45:00,23261
640566.0,183.7149,183.533,183.79,183.845,183.45,2024-01-03 15:50:00,23815
701184.0,183.7102,183.79,183.86,183.9,183.5343,2024-01-03 15:55:00,21633
742899.0,183.9921,183.855,184.105,184.14,183.855,2024-01-03 16:00:00,20602
662396.0,184.107,184.11,184.02,184.27,183.9603,2024-01-03 16:05:00,12908
370533.0,184.0034,184.02,183.9914,184.095,183.91,2024-01-03 16:10:00,5410
381648.0,184.0241,183.99,184.0,184.1676,183.91,2024-01-03 16:15:00,5338
386649.0,183.9946,184.01,183.93,184.12,183.875,2024-01-03 16:20:00,5410
472511.0,184.0803,183.935,184.2,184.21,183.91,2024-01-03 16:25:00,5341
659447.0,184.2564,184.19,184.2,184.38,184.15,2024-01-03 16:30:00,6920
411308.0,184.1942,184.2,184.06,184.335,184.06,2024-01-03 16:35:00,4612
554806.0,183.9037,184.07,183.8801,184.105,183.78,2024-01-03 16:40:00,6461
448125.0,183.7868,183.8802,183.6343,183.945,183.6201,2024-01-03 16:45:00,5483
481179.0,183.6329,183.632,183.615,183.71,183.5619,2024-01-03 16:50:00,5538
324224.0,183.5707,183.6183,183.51,183.66,183.49,2024-01-03 16:55:00,4651
586957.0,183.5399,183.505,183.7,183.7,183.43,2024-01-03 17:00:00,6169
438870.0,183.758,183.695,183.72,183.88,183.6823,2024-01-03 17:05:00,4919
333638.0,183.6588,183.71,183.67,183.7474,183.56,2024-01-03 17:10:00,4493
343798.0,183.7439,183.67,183.78,183.8399,183.6,2024-01-03 17:15:00,4228
342828.0,183.7856,183.775,183.755,183.86,183.71,2024-01-03 17:20:00,4353
370643.0,183.8486,183.76,183.93,183.94,183.71,2024-01-03 17:25:00,5056
378428.0,183.9453,183.9271,184.0,184.035,183.8517,2024-01-03 17:30:00,4557
315082.0,184.0729,184.005,184.07,184.13,184.005,2024-01-03 17:35:00,3706
330712.0,184.0744,184.06,184.12,184.12,184.02,2024-01-03 17:40:00,3831
317133.0,184.1753,184.13,184.2232,184.255,184.11,2024-01-03 17:45:00,3474
263086.0,184.2258,184.22,184.225,184.27,184.175,2024-01-03 17:50:00,3160
392242.0,184.269,184.221,184.335,184.37,184.1923,2024-01-03 17:55:00,4098
475621.0,184.3996,184.33,184.4298,184.515,184.315,2024-01-03 18:00:00,4875
328087.0,184.3298,184.42,184.3101,184.4387,184.26,2024-01-03 18:05:00,3603
321035.0,184.3546,184.31,184.3803,184.445,184.2381,2024-01-03 18:10:00,3821
299542.0,184.4242,184.39,184.485,184.5,184.345,2024-01-03 18:15:00,3617
255016.0,184.4325,184.4801,184.4721,184.485,184.3801,2024-01-03 18:20:00,3413
291790.0,184.4789,184.48,184.4731,184.55,184.42,2024-01-03 18:25:00,3611
294837.0,184.4344,184.475,184.455,184.56,184.31,2024-01-03 18:30:00,4090
240610.0,184.409,184.455,184.44,184.48,184.34,2024-01-03 18:35:00,3324
247547.0,184.4351,184.44,184.3699,184.4994,184.36,2024-01-03 18:40:00,3067
321880.0,184.3212,184.36,184.195,184.46,184.19,2024-01-03 18:45:00,3688
275035.0,184.2704,184.2,184.2945,184.36,184.18,2024-01-03 18:50:00,3484
231685.0,184.2773,184.29,184.37,184.37,184.2015,2024-01-03 18:55:00,3282
653679.0,184.2405,184.36,184.03,184.5,184.03,2024-01-03 19:00:00,8187
473625.0,184.0836,184.03,184.3,184.345,183.805,2024-01-03 19:05:00,6078
353947.0,184.3334,184.29,184.31,184.46,184.21,2024-01-03 19:10:00,4288
438366.0,184.3129,184.32,184.365,184.43,184.0923,2024-01-03 19:15:00,4840
315101.0,184.3351,184.365,184.455,184.46,184.15,2024-01-03 19:20:00,4160
655292.0,184.6813,184.45,184.74,184.82,184.43,2024-01-03 19:25:00,6290
438978.0,184.6583,184.7495,184.64,184.81,184.495,2024-01-03 19:30:00,5356
294774.0,184.6334,184.6313,184.6975,184.7401,184.525,2024-01-03 19:35:00,3631
424015.0,184.8004,184.685,184.87,184.935,184.642,2024-01-03 19:40:00,4550
310948.0,184.7997,184.865,184.71,184.94,184.7,2024-01-03 19:45:00,3832
343374.0,184.6594,184.69,184.6099,184.75,184.58,2024-01-03 19:50:00,3907
268810.0,184.6425,184.605,184.6499,184.73,184.55,2024-01-03 19:55:00,3426
331842.0,184.623,184.65,184.62,184.71,184.515,2024-01-03 20:00:00,4248
385136.0,184.493,184.62,184.435,184.62,184.405,2024-01-03 20:05:00,4880
349107.0,184.514,184.435,184.53,184.575,184.43,2024-01-03 20:10:00,3963
358892.0,184.5179,184.54,184.455,184.59,184.45,2024-01-03 20:15:00,3648
373321.0,184.415,184.455,184.29,184.5,184.29,2024-01-03 20:20:00,4335
377133.0,184.2718,184.29,184.39,184.39,184.2101,2024-01-03 20:25:00,4587
537564.0,184.4467,184.39,184.4523,184.52,184.3218,2024-01-03 20:30:00,6167
415602.0,184.4324,184.455,184.42,184.51,184.3506,2024-01-03 20:35:00,5198
483238.0,184.3377,184.43,184.215,184.46,184.17,2024-01-03 20:40:00,6292
497058.0,184.261,184.22,184.255,184.36,184.18,2024-01-03 20:45:00,6143
1224088.0,184.1037,184.26,184.04,184.28,183.75,2024-01-03 20:50:00,14479
1896872.0,184.2838,184.06,184.24,184.38,184.05,2024-01-03 20:55:00,18101
901729.0,184.2505,184.25,184.1997,184.33,184.1997,2024-01-03 21:00:00,463
443683.0,184.2495,184.22,184.25,184.25,184.2,2024-01-03 21:05:00,193
